,userId,recommendations
453,90,"[Row(movieId=6818, rating=5.355222702026367), Row(movieId=3910, rating=5.204967498779297), Row(movieId=1218, rating=5.072290420532227), Row(movieId=1223, rating=5.0367937088012695), Row(movieId=28, rating=5.026412010192871), Row(movieId=55276, rating=4.999888896942139), Row(movieId=8477, rating=4.989530563354492), Row(movieId=5690, rating=4.986303329467773), Row(movieId=86781, rating=4.9437127113342285), Row(movieId=34338, rating=4.942544460296631)]"
454,371,"[Row(movieId=177593, rating=5.7041730880737305), Row(movieId=32892, rating=5.673568248748779), Row(movieId=945, rating=5.661827087402344), Row(movieId=147330, rating=5.632927894592285), Row(movieId=104780, rating=5.632927894592285), Row(movieId=147250, rating=5.632927894592285), Row(movieId=147300, rating=5.632927894592285), Row(movieId=126430, rating=5.632927894592285), Row(movieId=130970, rating=5.632927894592285), Row(movieId=142020, rating=5.632927894592285)]"
455,32,"[Row(movieId=3083, rating=4.924846649169922), Row(movieId=3451, rating=4.915546417236328), Row(movieId=4495, rating=4.883299350738525), Row(movieId=8235, rating=4.883299350738525), Row(movieId=7767, rating=4.8817315101623535), Row(movieId=3022, rating=4.836006164550781), Row(movieId=25850, rating=4.833072185516357), Row(movieId=2732, rating=4.822517395019531), Row(movieId=43376, rating=4.816624641418457), Row(movieId=1046, rating=4.814342498779297)]"
456,382,"[Row(movieId=26133, rating=5.314437389373779), Row(movieId=3379, rating=5.303868293762207), Row(movieId=4495, rating=5.29304313659668), Row(movieId=8235, rating=5.29304313659668), Row(movieId=171495, rating=5.282092571258545), Row(movieId=7121, rating=5.240696430206299), Row(movieId=43376, rating=5.237666606903076), Row(movieId=3022, rating=5.234925270080566), Row(movieId=3451, rating=5.221186637878418), Row(movieId=4956, rating=5.193220615386963)]"
457,75,"[Row(movieId=720, rating=4.663160800933838), Row(movieId=7815, rating=4.631976127624512), Row(movieId=3404, rating=4.544923782348633), Row(movieId=3822, rating=4.418713092803955), Row(movieId=3429, rating=4.382864475250244), Row(movieId=26326, rating=4.381421089172363), Row(movieId=25947, rating=4.381421089172363), Row(movieId=5303, rating=4.3675127029418945), Row(movieId=3451, rating=4.364313125610352), Row(movieId=6331, rating=4.359653949737549)]"
458,469,"[Row(movieId=6460, rating=4.915947437286377), Row(movieId=26810, rating=4.908191204071045), Row(movieId=3224, rating=4.892305850982666), Row(movieId=3083, rating=4.8852219581604), Row(movieId=3201, rating=4.827152729034424), Row(movieId=1934, rating=4.820423603057861), Row(movieId=4642, rating=4.814176082611084), Row(movieId=3030, rating=4.803428649902344), Row(movieId=4956, rating=4.794086456298828), Row(movieId=27397, rating=4.786328315734863)]"
459,221,"[Row(movieId=26810, rating=4.955896377563477), Row(movieId=4956, rating=4.941851615905762), Row(movieId=2905, rating=4.8981804847717285), Row(movieId=8405, rating=4.888086795806885), Row(movieId=3910, rating=4.873035430908203), Row(movieId=6460, rating=4.842194557189941), Row(movieId=1041, rating=4.831620693206787), Row(movieId=4393, rating=4.828993797302246), Row(movieId=4298, rating=4.828993797302246), Row(movieId=6533, rating=4.828993797302246)]"
460,203,"[Row(movieId=89904, rating=5.647658348083496), Row(movieId=73344, rating=5.200674057006836), Row(movieId=3200, rating=5.176510810852051), Row(movieId=158966, rating=5.168676376342773), Row(movieId=106100, rating=5.160547256469727), Row(movieId=6380, rating=5.084313869476318), Row(movieId=100714, rating=5.040299892425537), Row(movieId=161582, rating=5.037613391876221), Row(movieId=104374, rating=5.037049293518066), Row(movieId=80906, rating=4.965332508087158)]"
461,265,"[Row(movieId=98491, rating=4.740139961242676), Row(movieId=26133, rating=4.7154860496521), Row(movieId=102217, rating=4.706254005432129), Row(movieId=86237, rating=4.696957588195801), Row(movieId=134796, rating=4.696957588195801), Row(movieId=74226, rating=4.696957588195801), Row(movieId=26073, rating=4.696957588195801), Row(movieId=179135, rating=4.696957588195801), Row(movieId=7071, rating=4.696957588195801), Row(movieId=117531, rating=4.696957588195801)]"
462,457,"[Row(movieId=6818, rating=4.889453887939453), Row(movieId=2936, rating=4.882851600646973), Row(movieId=720, rating=4.8646979331970215), Row(movieId=25947, rating=4.742690086364746), Row(movieId=26326, rating=4.742690086364746), Row(movieId=1232, rating=4.725838661193848), Row(movieId=170705, rating=4.690239429473877), Row(movieId=65642, rating=4.681309223175049), Row(movieId=3379, rating=4.662744998931885), Row(movieId=3814, rating=4.661017417907715)]"
463,141,"[Row(movieId=3379, rating=4.626587390899658), Row(movieId=27156, rating=4.481016635894775), Row(movieId=171495, rating=4.455044746398926), Row(movieId=6818, rating=4.413480281829834), Row(movieId=25771, rating=4.394392967224121), Row(movieId=6442, rating=4.357694625854492), Row(movieId=94810, rating=4.342170715332031), Row(movieId=88448, rating=4.342170715332031), Row(movieId=26133, rating=4.331589221954346), Row(movieId=8477, rating=4.315680503845215)]"
464,151,"[Row(movieId=6818, rating=5.475710391998291), Row(movieId=5490, rating=5.439541816711426), Row(movieId=132333, rating=5.439541816711426), Row(movieId=2936, rating=5.3929762840271), Row(movieId=5915, rating=5.334765434265137), Row(movieId=25771, rating=5.251504898071289), Row(movieId=8542, rating=5.240468978881836), Row(movieId=599, rating=5.223899841308594), Row(movieId=2423, rating=5.1927056312561035), Row(movieId=7008, rating=5.17729377746582)]"
465,341,"[Row(movieId=67618, rating=5.103480815887451), Row(movieId=183897, rating=5.048535346984863), Row(movieId=945, rating=5.021475791931152), Row(movieId=98491, rating=5.021148204803467), Row(movieId=170705, rating=4.944896697998047), Row(movieId=104780, rating=4.930053234100342), Row(movieId=126430, rating=4.930053234100342), Row(movieId=147330, rating=4.930053234100342), Row(movieId=142020, rating=4.930053234100342), Row(movieId=147300, rating=4.930053234100342)]"
466,433,"[Row(movieId=3030, rating=5.221215724945068), Row(movieId=1218, rating=5.023092746734619), Row(movieId=1223, rating=5.015310764312744), Row(movieId=26865, rating=4.964921474456787), Row(movieId=96004, rating=4.867972373962402), Row(movieId=4495, rating=4.849442481994629), Row(movieId=8235, rating=4.849442481994629), Row(movieId=3379, rating=4.803826332092285), Row(movieId=6818, rating=4.787775039672852), Row(movieId=8477, rating=4.75659704208374)]"
467,414,"[Row(movieId=3379, rating=5.167887210845947), Row(movieId=6442, rating=4.961181163787842), Row(movieId=5328, rating=4.956568717956543), Row(movieId=5416, rating=4.956568717956543), Row(movieId=3201, rating=4.838376045227051), Row(movieId=170705, rating=4.837729454040527), Row(movieId=26810, rating=4.834845066070557), Row(movieId=27156, rating=4.830995082855225), Row(movieId=6818, rating=4.829447269439697), Row(movieId=5747, rating=4.806168079376221)]"
468,608,"[Row(movieId=47423, rating=4.888494491577148), Row(movieId=158966, rating=4.6442670822143555), Row(movieId=9010, rating=4.594958305358887), Row(movieId=106100, rating=4.5843963623046875), Row(movieId=170705, rating=4.548253059387207), Row(movieId=86320, rating=4.544439315795898), Row(movieId=126430, rating=4.507226943969727), Row(movieId=147250, rating=4.507226943969727), Row(movieId=104780, rating=4.507226943969727), Row(movieId=130970, rating=4.507226943969727)]"
469,592,"[Row(movieId=7842, rating=5.27614164352417), Row(movieId=26528, rating=4.8625922203063965), Row(movieId=94810, rating=4.852872848510742), Row(movieId=88448, rating=4.852872848510742), Row(movieId=171495, rating=4.8428425788879395), Row(movieId=3451, rating=4.836794376373291), Row(movieId=3429, rating=4.829914569854736), Row(movieId=26471, rating=4.811567306518555), Row(movieId=78836, rating=4.811068058013916), Row(movieId=3925, rating=4.810011386871338)]"
470,334,"[Row(movieId=7842, rating=4.204387664794922), Row(movieId=3379, rating=4.198433876037598), Row(movieId=3086, rating=4.179802894592285), Row(movieId=7669, rating=4.174402236938477), Row(movieId=7121, rating=4.149323463439941), Row(movieId=945, rating=4.148860454559326), Row(movieId=26528, rating=4.125417709350586), Row(movieId=88448, rating=4.062014102935791), Row(movieId=94810, rating=4.062014102935791), Row(movieId=1046, rating=4.050203323364258)]"
471,200,"[Row(movieId=7842, rating=5.250218391418457), Row(movieId=88448, rating=5.100704669952393), Row(movieId=94810, rating=5.100704669952393), Row(movieId=3379, rating=5.033671855926514), Row(movieId=25906, rating=5.00306510925293), Row(movieId=93008, rating=5.00306510925293), Row(movieId=77846, rating=5.00306510925293), Row(movieId=6442, rating=4.958882808685303), Row(movieId=171495, rating=4.950925350189209), Row(movieId=54190, rating=4.941121578216553)]"
472,272,"[Row(movieId=42418, rating=4.750256538391113), Row(movieId=4617, rating=4.726061820983887), Row(movieId=59814, rating=4.636335849761963), Row(movieId=5416, rating=4.6211161613464355), Row(movieId=5328, rating=4.6211161613464355), Row(movieId=1232, rating=4.546847343444824), Row(movieId=170705, rating=4.544318199157715), Row(movieId=6442, rating=4.544033050537109), Row(movieId=3606, rating=4.517352104187012), Row(movieId=115713, rating=4.516971588134766)]"
473,145,"[Row(movieId=1046, rating=4.270848274230957), Row(movieId=3379, rating=4.269400119781494), Row(movieId=5915, rating=4.260626316070557), Row(movieId=43376, rating=4.191324234008789), Row(movieId=945, rating=4.190085411071777), Row(movieId=4495, rating=4.168692111968994), Row(movieId=8235, rating=4.168692111968994), Row(movieId=26528, rating=4.160776138305664), Row(movieId=7121, rating=4.158287525177002), Row(movieId=8580, rating=4.129863739013672)]"
474,515,"[Row(movieId=3379, rating=5.703488349914551), Row(movieId=6442, rating=5.619534969329834), Row(movieId=171495, rating=5.559754371643066), Row(movieId=170705, rating=5.534721374511719), Row(movieId=94810, rating=5.4284868240356445), Row(movieId=88448, rating=5.4284868240356445), Row(movieId=33649, rating=5.411553859710693), Row(movieId=147330, rating=5.408720016479492), Row(movieId=142020, rating=5.408720016479492), Row(movieId=147300, rating=5.408720016479492)]"
475,376,"[Row(movieId=7121, rating=5.1261820793151855), Row(movieId=30803, rating=5.062549591064453), Row(movieId=1046, rating=5.027349472045898), Row(movieId=3086, rating=4.980147838592529), Row(movieId=43376, rating=4.953456878662109), Row(movieId=8235, rating=4.918306350708008), Row(movieId=4495, rating=4.918306350708008), Row(movieId=928, rating=4.902240753173828), Row(movieId=7669, rating=4.9007568359375), Row(movieId=3451, rating=4.860072135925293)]"
476,488,"[Row(movieId=89904, rating=5.246959209442139), Row(movieId=26133, rating=5.197021484375), Row(movieId=51931, rating=5.19199800491333), Row(movieId=106100, rating=5.190971851348877), Row(movieId=1096, rating=5.09749698638916), Row(movieId=1734, rating=4.999268531799316), Row(movieId=1188, rating=4.9794769287109375), Row(movieId=7669, rating=4.926926612854004), Row(movieId=7842, rating=4.909051418304443), Row(movieId=745, rating=4.862489223480225)]"
477,254,"[Row(movieId=30803, rating=4.9269208908081055), Row(movieId=7767, rating=4.901885986328125), Row(movieId=47423, rating=4.874080181121826), Row(movieId=171495, rating=4.7658233642578125), Row(movieId=51931, rating=4.755692005157471), Row(movieId=1272, rating=4.740677833557129), Row(movieId=1217, rating=4.723566055297852), Row(movieId=3379, rating=4.711652755737305), Row(movieId=2905, rating=4.708771705627441), Row(movieId=26073, rating=4.703578948974609)]"
478,56,"[Row(movieId=6818, rating=5.060675621032715), Row(movieId=69524, rating=5.056247234344482), Row(movieId=170705, rating=5.015902519226074), Row(movieId=3379, rating=5.009772300720215), Row(movieId=171495, rating=4.989629745483398), Row(movieId=183897, rating=4.960538387298584), Row(movieId=26528, rating=4.951363563537598), Row(movieId=26133, rating=4.944939613342285), Row(movieId=51931, rating=4.944849967956543), Row(movieId=25771, rating=4.92823600769043)]"
479,487,"[Row(movieId=6380, rating=4.464208602905273), Row(movieId=3379, rating=4.423783302307129), Row(movieId=1241, rating=4.311436176300049), Row(movieId=535, rating=4.274916648864746), Row(movieId=3030, rating=4.26202392578125), Row(movieId=5650, rating=4.228829860687256), Row(movieId=73344, rating=4.22451639175415), Row(movieId=62250, rating=4.214845657348633), Row(movieId=26810, rating=4.198616981506348), Row(movieId=7121, rating=4.176260948181152)]"
480,378,"[Row(movieId=47423, rating=4.622821807861328), Row(movieId=1172, rating=4.616950511932373), Row(movieId=69524, rating=4.601629734039307), Row(movieId=26528, rating=4.587393760681152), Row(movieId=51931, rating=4.568657398223877), Row(movieId=170705, rating=4.5652546882629395), Row(movieId=26133, rating=4.563469886779785), Row(movieId=142488, rating=4.5485382080078125), Row(movieId=98491, rating=4.518184185028076), Row(movieId=3200, rating=4.512193202972412)]"
481,109,"[Row(movieId=5915, rating=4.407680988311768), Row(movieId=30803, rating=4.32917594909668), Row(movieId=6818, rating=4.311359405517578), Row(movieId=86237, rating=4.220767021179199), Row(movieId=138966, rating=4.220767021179199), Row(movieId=74226, rating=4.220767021179199), Row(movieId=117531, rating=4.220767021179199), Row(movieId=179135, rating=4.220767021179199), Row(movieId=26073, rating=4.220767021179199), Row(movieId=7071, rating=4.220767021179199)]"
482,213,"[Row(movieId=183897, rating=5.152061462402344), Row(movieId=6818, rating=5.150540828704834), Row(movieId=3379, rating=5.085939407348633), Row(movieId=171495, rating=5.02705192565918), Row(movieId=170705, rating=5.014960289001465), Row(movieId=25771, rating=5.003485202789307), Row(movieId=98491, rating=4.928165912628174), Row(movieId=67618, rating=4.927075386047363), Row(movieId=69524, rating=4.92122220993042), Row(movieId=26073, rating=4.882454872131348)]"
483,534,"[Row(movieId=26326, rating=5.066681385040283), Row(movieId=25947, rating=5.066681385040283), Row(movieId=1046, rating=5.066384792327881), Row(movieId=42418, rating=5.010721206665039), Row(movieId=7034, rating=4.982990741729736), Row(movieId=7121, rating=4.981799125671387), Row(movieId=8580, rating=4.979418754577637), Row(movieId=26528, rating=4.962036609649658), Row(movieId=945, rating=4.938761234283447), Row(movieId=52767, rating=4.923168182373047)]"
484,228,"[Row(movieId=6818, rating=5.225016117095947), Row(movieId=3379, rating=5.103333950042725), Row(movieId=30803, rating=5.082954406738281), Row(movieId=158966, rating=5.02855110168457), Row(movieId=171495, rating=5.012059211730957), Row(movieId=116897, rating=4.994426727294922), Row(movieId=104879, rating=4.951938629150391), Row(movieId=5992, rating=4.936524391174316), Row(movieId=1217, rating=4.936384201049805), Row(movieId=25771, rating=4.933634281158447)]"
485,478,"[Row(movieId=7842, rating=4.494949817657471), Row(movieId=94810, rating=4.202117443084717), Row(movieId=88448, rating=4.202117443084717), Row(movieId=6442, rating=4.073479652404785), Row(movieId=8796, rating=4.02704381942749), Row(movieId=2398, rating=4.002601623535156), Row(movieId=26528, rating=3.9794397354125977), Row(movieId=44761, rating=3.9783051013946533), Row(movieId=3022, rating=3.9738571643829346), Row(movieId=3925, rating=3.958127737045288)]"
486,303,"[Row(movieId=6818, rating=5.992327690124512), Row(movieId=4708, rating=5.754510402679443), Row(movieId=86237, rating=5.754510402679443), Row(movieId=138966, rating=5.754510402679443), Row(movieId=134796, rating=5.754510402679443), Row(movieId=74226, rating=5.754510402679443), Row(movieId=26073, rating=5.754510402679443), Row(movieId=179135, rating=5.754510402679443), Row(movieId=117531, rating=5.754510402679443), Row(movieId=7071, rating=5.754510402679443)]"
487,574,"[Row(movieId=6732, rating=5.621780872344971), Row(movieId=25947, rating=5.479740142822266), Row(movieId=26326, rating=5.479740142822266), Row(movieId=3404, rating=5.372578144073486), Row(movieId=183897, rating=5.33909273147583), Row(movieId=170705, rating=5.308809280395508), Row(movieId=26528, rating=5.29164981842041), Row(movieId=3814, rating=5.280961513519287), Row(movieId=6818, rating=5.270890235900879), Row(movieId=7566, rating=5.256220817565918)]"
488,426,"[Row(movieId=7842, rating=5.267317295074463), Row(movieId=5034, rating=5.021973133087158), Row(movieId=8827, rating=4.965733051300049), Row(movieId=5882, rating=4.958752155303955), Row(movieId=2436, rating=4.932714462280273), Row(movieId=98491, rating=4.854942321777344), Row(movieId=7669, rating=4.851468563079834), Row(movieId=3086, rating=4.828331470489502), Row(movieId=3022, rating=4.791797161102295), Row(movieId=67618, rating=4.769304275512695)]"
489,170,"[Row(movieId=82, rating=4.496402263641357), Row(movieId=51931, rating=4.386911869049072), Row(movieId=3814, rating=4.336319923400879), Row(movieId=26326, rating=4.312970161437988), Row(movieId=25947, rating=4.312970161437988), Row(movieId=2303, rating=4.301827430725098), Row(movieId=26528, rating=4.2973175048828125), Row(movieId=1046, rating=4.284147262573242), Row(movieId=1232, rating=4.260741710662842), Row(movieId=7669, rating=4.215577602386475)]"
490,354,"[Row(movieId=3379, rating=4.6800055503845215), Row(movieId=171495, rating=4.648444175720215), Row(movieId=7121, rating=4.565408706665039), Row(movieId=30803, rating=4.559229850769043), Row(movieId=74226, rating=4.5303120613098145), Row(movieId=7071, rating=4.5303120613098145), Row(movieId=179135, rating=4.5303120613098145), Row(movieId=117531, rating=4.5303120613098145), Row(movieId=138966, rating=4.5303120613098145), Row(movieId=26073, rating=4.5303120613098145)]"
491,304,"[Row(movieId=1172, rating=5.354903221130371), Row(movieId=945, rating=5.296919345855713), Row(movieId=5915, rating=5.173099994659424), Row(movieId=132333, rating=5.121348857879639), Row(movieId=5490, rating=5.121348857879639), Row(movieId=3494, rating=5.098537445068359), Row(movieId=7669, rating=5.093579292297363), Row(movieId=905, rating=5.089688301086426), Row(movieId=3200, rating=5.086723327636719), Row(movieId=1957, rating=5.083969593048096)]"
492,536,"[Row(movieId=2843, rating=5.559233665466309), Row(movieId=86345, rating=5.493907928466797), Row(movieId=158872, rating=5.386575698852539), Row(movieId=92535, rating=5.383260726928711), Row(movieId=932, rating=5.379241466522217), Row(movieId=86320, rating=5.295975685119629), Row(movieId=4535, rating=5.2327961921691895), Row(movieId=7842, rating=5.187866687774658), Row(movieId=3846, rating=5.153073787689209), Row(movieId=27, rating=5.114977836608887)]"
493,370,"[Row(movieId=928, rating=4.461287021636963), Row(movieId=7121, rating=4.349726676940918), Row(movieId=3379, rating=4.33028507232666), Row(movieId=30803, rating=4.294848442077637), Row(movieId=171495, rating=4.283181190490723), Row(movieId=3451, rating=4.281143665313721), Row(movieId=55280, rating=4.281132221221924), Row(movieId=48342, rating=4.229353904724121), Row(movieId=7122, rating=4.229353904724121), Row(movieId=1392, rating=4.222934246063232)]"
494,105,"[Row(movieId=174551, rating=4.9521708488464355), Row(movieId=147330, rating=4.9521708488464355), Row(movieId=142020, rating=4.9521708488464355), Row(movieId=147300, rating=4.9521708488464355), Row(movieId=175431, rating=4.9521708488464355), Row(movieId=104780, rating=4.9521708488464355), Row(movieId=130970, rating=4.9521708488464355), Row(movieId=126430, rating=4.9521708488464355), Row(movieId=147250, rating=4.9521708488464355), Row(movieId=159811, rating=4.9521708488464355)]"
495,298,"[Row(movieId=8477, rating=3.9937686920166016), Row(movieId=27156, rating=3.9085044860839844), Row(movieId=50610, rating=3.9036216735839844), Row(movieId=7926, rating=3.9036216735839844), Row(movieId=2931, rating=3.8495118618011475), Row(movieId=306, rating=3.836421012878418), Row(movieId=665, rating=3.8237738609313965), Row(movieId=6818, rating=3.7998781204223633), Row(movieId=27773, rating=3.7925209999084473), Row(movieId=86345, rating=3.792052984237671)]"
496,58,"[Row(movieId=7767, rating=5.122677803039551), Row(movieId=177593, rating=5.004641056060791), Row(movieId=1046, rating=4.996304512023926), Row(movieId=3451, rating=4.984123706817627), Row(movieId=2563, rating=4.975330829620361), Row(movieId=720, rating=4.938518524169922), Row(movieId=1939, rating=4.9160332679748535), Row(movieId=1281, rating=4.904195308685303), Row(movieId=26528, rating=4.8917694091796875), Row(movieId=5915, rating=4.875290393829346)]"
497,188,"[Row(movieId=3083, rating=5.708765506744385), Row(movieId=3022, rating=5.487907409667969), Row(movieId=1046, rating=5.370052814483643), Row(movieId=7587, rating=5.367728233337402), Row(movieId=670, rating=5.332355976104736), Row(movieId=4160, rating=5.332355976104736), Row(movieId=4450, rating=5.2963032722473145), Row(movieId=3451, rating=5.2806806564331055), Row(movieId=8580, rating=5.276161193847656), Row(movieId=1734, rating=5.247671604156494)]"
498,11,"[Row(movieId=60943, rating=5.215847015380859), Row(movieId=59018, rating=5.215847015380859), Row(movieId=130970, rating=5.123570442199707), Row(movieId=147300, rating=5.123570442199707), Row(movieId=175431, rating=5.123570442199707), Row(movieId=126430, rating=5.123570442199707), Row(movieId=147330, rating=5.123570442199707), Row(movieId=142020, rating=5.123570442199707), Row(movieId=104780, rating=5.123570442199707), Row(movieId=147250, rating=5.123570442199707)]"
499,421,"[Row(movieId=3037, rating=5.218660831451416), Row(movieId=3814, rating=5.159716606140137), Row(movieId=1283, rating=5.152311325073242), Row(movieId=720, rating=5.112303733825684), Row(movieId=27563, rating=5.107522010803223), Row(movieId=926, rating=5.105781555175781), Row(movieId=1046, rating=5.089476585388184), Row(movieId=3341, rating=5.080529689788818), Row(movieId=3089, rating=5.080470561981201), Row(movieId=2067, rating=5.055919170379639)]"
500,33,"[Row(movieId=6818, rating=5.281815528869629), Row(movieId=28, rating=4.9735612869262695), Row(movieId=1232, rating=4.941747665405273), Row(movieId=1545, rating=4.898468017578125), Row(movieId=26810, rating=4.896055221557617), Row(movieId=3341, rating=4.888240337371826), Row(movieId=5915, rating=4.877378463745117), Row(movieId=3910, rating=4.852081775665283), Row(movieId=599, rating=4.828221321105957), Row(movieId=8477, rating=4.815849781036377)]"
501,204,"[Row(movieId=26810, rating=5.1560378074646), Row(movieId=78836, rating=5.126883029937744), Row(movieId=171495, rating=5.118517875671387), Row(movieId=3379, rating=5.102941036224365), Row(movieId=30745, rating=5.091590881347656), Row(movieId=3224, rating=5.059370994567871), Row(movieId=3022, rating=5.050844192504883), Row(movieId=1223, rating=5.039681434631348), Row(movieId=6460, rating=5.03913688659668), Row(movieId=4956, rating=5.036323070526123)]"
502,575,"[Row(movieId=158966, rating=5.059261322021484), Row(movieId=4967, rating=4.829381465911865), Row(movieId=104374, rating=4.823294162750244), Row(movieId=3341, rating=4.793234825134277), Row(movieId=1446, rating=4.787914752960205), Row(movieId=1046, rating=4.773444652557373), Row(movieId=62250, rating=4.766070365905762), Row(movieId=2324, rating=4.75570011138916), Row(movieId=1081, rating=4.747866630554199), Row(movieId=1392, rating=4.722797393798828)]"
503,110,"[Row(movieId=3379, rating=4.776706695556641), Row(movieId=89904, rating=4.770659923553467), Row(movieId=898, rating=4.753204822540283), Row(movieId=26171, rating=4.749773979187012), Row(movieId=4956, rating=4.682056427001953), Row(movieId=8235, rating=4.67686128616333), Row(movieId=4495, rating=4.67686128616333), Row(movieId=3022, rating=4.660809516906738), Row(movieId=2905, rating=4.624223709106445), Row(movieId=3037, rating=4.59710168838501)]"
504,150,"[Row(movieId=5915, rating=4.809320449829102), Row(movieId=3379, rating=4.658700942993164), Row(movieId=7008, rating=4.580402374267578), Row(movieId=30803, rating=4.560874938964844), Row(movieId=945, rating=4.554417133331299), Row(movieId=5490, rating=4.553443908691406), Row(movieId=132333, rating=4.553443908691406), Row(movieId=2905, rating=4.543436050415039), Row(movieId=177593, rating=4.514232635498047), Row(movieId=3341, rating=4.507418155670166)]"
505,541,"[Row(movieId=82, rating=5.04119873046875), Row(movieId=2563, rating=4.875568389892578), Row(movieId=265, rating=4.8168439865112305), Row(movieId=1866, rating=4.733959197998047), Row(movieId=7767, rating=4.729971885681152), Row(movieId=30803, rating=4.729738235473633), Row(movieId=42730, rating=4.707646369934082), Row(movieId=1957, rating=4.676333904266357), Row(movieId=158872, rating=4.664997577667236), Row(movieId=905, rating=4.655615329742432)]"
506,83,"[Row(movieId=86320, rating=4.844079494476318), Row(movieId=32892, rating=4.790413856506348), Row(movieId=89904, rating=4.764714241027832), Row(movieId=158966, rating=4.696218967437744), Row(movieId=1246, rating=4.68487024307251), Row(movieId=161582, rating=4.651638031005859), Row(movieId=53318, rating=4.540981292724609), Row(movieId=87485, rating=4.484878063201904), Row(movieId=3089, rating=4.4480085372924805), Row(movieId=47423, rating=4.388864994049072)]"
507,413,"[Row(movieId=67618, rating=6.2208428382873535), Row(movieId=4708, rating=6.142595291137695), Row(movieId=86237, rating=6.142595291137695), Row(movieId=138966, rating=6.142595291137695), Row(movieId=74226, rating=6.142595291137695), Row(movieId=134796, rating=6.142595291137695), Row(movieId=26073, rating=6.142595291137695), Row(movieId=7071, rating=6.142595291137695), Row(movieId=179135, rating=6.142595291137695), Row(movieId=117531, rating=6.142595291137695)]"
508,508,"[Row(movieId=6732, rating=3.991492748260498), Row(movieId=3086, rating=3.986595630645752), Row(movieId=74946, rating=3.9066543579101562), Row(movieId=85367, rating=3.9020559787750244), Row(movieId=5015, rating=3.878933906555176), Row(movieId=94070, rating=3.8752200603485107), Row(movieId=3404, rating=3.868527412414551), Row(movieId=1046, rating=3.8276360034942627), Row(movieId=67618, rating=3.8088793754577637), Row(movieId=7669, rating=3.7913994789123535)]"
509,369,"[Row(movieId=171495, rating=4.49552059173584), Row(movieId=86237, rating=4.446208477020264), Row(movieId=138966, rating=4.446208477020264), Row(movieId=26073, rating=4.446208477020264), Row(movieId=134796, rating=4.446208477020264), Row(movieId=74226, rating=4.446208477020264), Row(movieId=179135, rating=4.446208477020264), Row(movieId=117531, rating=4.446208477020264), Row(movieId=7071, rating=4.446208477020264), Row(movieId=26928, rating=4.446208477020264)]"
510,260,"[Row(movieId=7815, rating=4.984366416931152), Row(movieId=3822, rating=4.802374362945557), Row(movieId=3379, rating=4.800013065338135), Row(movieId=25771, rating=4.669590473175049), Row(movieId=3030, rating=4.663143634796143), Row(movieId=7748, rating=4.659933090209961), Row(movieId=1148, rating=4.598001480102539), Row(movieId=1223, rating=4.593820095062256), Row(movieId=27156, rating=4.5866780281066895), Row(movieId=6818, rating=4.582121849060059)]"
511,71,"[Row(movieId=158872, rating=5.980238437652588), Row(movieId=42730, rating=5.262270927429199), Row(movieId=4535, rating=5.249868869781494), Row(movieId=5867, rating=5.057321548461914), Row(movieId=82, rating=5.043839931488037), Row(movieId=6732, rating=4.968267917633057), Row(movieId=67618, rating=4.947391986846924), Row(movieId=3155, rating=4.937061309814453), Row(movieId=6893, rating=4.8565778732299805), Row(movieId=5490, rating=4.822365760803223)]"
512,106,"[Row(movieId=3022, rating=5.682930946350098), Row(movieId=7121, rating=5.655050277709961), Row(movieId=3379, rating=5.652216911315918), Row(movieId=89904, rating=5.615547180175781), Row(movieId=898, rating=5.516452312469482), Row(movieId=1046, rating=5.513731002807617), Row(movieId=6380, rating=5.513070106506348), Row(movieId=25906, rating=5.503330707550049), Row(movieId=93008, rating=5.503330707550049), Row(movieId=77846, rating=5.503330707550049)]"
513,567,"[Row(movieId=148881, rating=4.9799957275390625), Row(movieId=40491, rating=4.9799957275390625), Row(movieId=8477, rating=4.901508808135986), Row(movieId=6818, rating=4.871002197265625), Row(movieId=99764, rating=4.773409366607666), Row(movieId=3266, rating=4.630265712738037), Row(movieId=25771, rating=4.491072177886963), Row(movieId=156605, rating=4.481996059417725), Row(movieId=143367, rating=4.277549743652344), Row(movieId=176371, rating=4.11390495300293)]"
514,68,"[Row(movieId=67618, rating=4.917097091674805), Row(movieId=7842, rating=4.688071250915527), Row(movieId=98491, rating=4.598439693450928), Row(movieId=3086, rating=4.56458044052124), Row(movieId=134796, rating=4.463412284851074), Row(movieId=26073, rating=4.463412284851074), Row(movieId=179135, rating=4.463412284851074), Row(movieId=117531, rating=4.463412284851074), Row(movieId=138966, rating=4.463412284851074), Row(movieId=7071, rating=4.463412284851074)]"
515,561,"[Row(movieId=3379, rating=4.607325077056885), Row(movieId=3030, rating=4.583146095275879), Row(movieId=8477, rating=4.548229217529297), Row(movieId=6818, rating=4.547361373901367), Row(movieId=26326, rating=4.534908294677734), Row(movieId=25947, rating=4.534908294677734), Row(movieId=27156, rating=4.529054641723633), Row(movieId=3653, rating=4.524917125701904), Row(movieId=26258, rating=4.45907735824585), Row(movieId=670, rating=4.453041076660156)]"
